id,Canonical SMILES,Eat
9801,CC(C)CN(CC(C)C)CC(=O)NN,-14.957705019999906
9802,CC(C)CCN(CCC(C)C)CC(=O)NN,-17.35822044999992
9803,C1=CC(=CC=C1C(=O)NCC(=O)O)[N+](=O)[O-],-11.265156830000024
9804,C1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,-15.061834649999923
9805,CC1=CC(=CC(=C1)OC(=O)NC)C,-11.586121989999953
9806,CC(C)C=N,-5.637357579999957
9807,C1=CC(=CC=C1O)SC2=CC=C(C=C2)O,-11.695769269999971
9808,COC(=S)S,-3.329650459999982
9809,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C2=CC=CC=C2,-20.57855684999987
9810,CCN(CC)C(=O)C=C,-9.12320232999994
9811,CCC(C)OCC,-8.166043079999938
9812,CN(C)C(=O)C=C,-6.703079789999976
9813,CC(=O)C=[N+]=[N-],-4.490581919999983
9814,CC1=CC(=CC(=C1C)C)OC(=O)NC,-12.792293249999943
9815,CC1=C(C(=CC=C1)N)N,-8.506511069999974
9816,CCN1CCCC1=O,-7.985216679999979
9817,C1N(CN(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-11.968545930000062
9818,C1=CC=C2C(=C1)C3=C4C2=CC=CC4=C(C=C3)N,-14.098030209999962
9819,CCCS(=O)(=O)OC,-6.890353609999977
9820,C1=CC=C(C=C1)C=C(C#N)C#N,-9.198642879999966
9821,CC(=O)C1CC(C1(C)C)CC=O,-11.681791389999944
9822,CC(=O)NC1=CC=CC=C1C(=O)OC,-11.474618029999988
9823,CC(=O)NC1=NC=CS1,-6.795226869999993
9824,C1=CC(=CC=C1C#N)N=C=S,-7.68155286999999
9825,CCCC(C)C1=CC=CC=C1,-11.578973789999935
9826,CCCOC(=S)S,-5.756376939999967
9827,C1CCC(CC1)OC(=S)S,-8.817509539999946
9828,C1=CC=C(C=C1)COC(=S)S,-8.354005049999984
9829,COC1=CC(=C(C=C1)N)OC,-9.616831839999977
9830,CCCC=C(C)C,-8.388120679999929
9831,CCC(CCN1CCOCC1)(C#N)C2=CC=CC3=CC=CC=C32,-21.11493268999993
9832,CC1=NN(C(=O)C1)C,-7.032609689999958
9833,CC1=C(C=C(C=C1)C(C)C)OC(=O)NC,-13.995336979999934
9834,CCC(=O)OC1CC2(CCC1C2(C)C)C,-15.398960339999917
9835,C=COC(=O)CN1C(=O)C2=CC=CC=C2C1=O,-12.600412589999962
9836,CC1=CC(=O)CC1,-6.5103248699999625
9837,CC(=C)C(=O)OCCCO,-9.101353869999969
9838,CC1SC(SC(S1)C)C,-8.048265139999955
9839,CCCCC(C)CCCCO,-12.993556309999889
9840,C1=CC=C(C=C1)OC2=CC=CC=C2NC=O,-12.936171359999976
9841,CC(C)(C1=CC=C(C=C1)C(C)(C)N=C=O)N=C=O,-15.50194954999995
9842,CC(C)(C1=CC(=CC=C1)C(C)(C)N=C=O)N=C=O,-15.50340720999992
9843,CCOP(=O)(CN(CCO)CCO)OCC,-15.060469389999923
9844,C(C1C(C(C(=O)O1)O)O)O,-7.539710369999994
9845,CN(C)C(=S)N(C)C,-7.974860509999955
9846,CCC(=C)[N+](=O)[O-],-5.758981559999967
9847,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=C(C=C3)O,-15.614178409999964
9848,CC1=CC(=C(C(=C1)O)O)C,-8.831021239999956
9849,CC1=C(C(=C(C=C1)O)O)C,-8.82787559999997
9850,CCCC1=CC(=C(C=C1)O)OC,-11.183651239999932
9851,C1=CC=C2C(=C1)C3=CC=CC=C3N2N=O,-11.503692339999986
9852,C#CC=C1CCCCC1,-9.01123488999994
9853,CCOCCC=O,-6.795746969999982
9854,CCCOCCO,-7.359660349999984
9855,COC1=CC(=O)C2=C(C1=O)C(=C(C=C2O)OC)O,-13.024715639999954
9856,CC(CCN(C)C)(C#N)C1=CC=CC=C1,-14.508143229999916
9857,CCC(CCN(C)C)(C#N)C1=CC=CC=C1,-15.71731319999992
9858,CC(C)C(CCN(C)C)(C#N)C1=CC=CC=C1,-16.91730059999992
9859,CC(CCN1CCCCC1)(C#N)C2=CC=CC=C2,-17.58484182999993
9860,CCC(CCN1CCOCC1)(C#N)C2=CC=CC=C2,-17.97513823999992
9861,CN(C)CCC(C#N)C1=CC=CC2=CC=CC=C21,-16.48732542999994
9862,CCN(C)CCC(C#N)(C1=CC=CC2=CC=CC=C21)C(C)C,-21.25672648999989
9863,CC1=C2CCCCC2=CC=C1,-11.049680469999942
9864,CCCCCC#CC,-8.955627029999931
9865,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)C,-15.079810019999968
9866,CC1=CC(=O)N=C(N1)C(C)C,-10.152121339999953
9867,CC1CC(C(C1)C)C,-9.62783443999993
9868,CC1CCCC(C1=O)C,-9.502547039999968
9869,CC1=C(C(=C(C(=C1C)C)O)C)C,-12.011914189999914
9870,CN1CCCC1C2=C[N+](=CC=C2)[O-],-11.834567139999962
9871,C1CC2C3CCC(C3)C2C1,-10.911507589999944
9872,C1=CC=C(C(=C1)C=C(C#N)C#N)[N+](=O)[O-],-10.189896620000011
9873,C1=CC(=CC(=C1)[N+](=O)[O-])C=C(C#N)C#N,-10.19288142000002
9874,CCOC1=NC(=NC(=N1)N)N,-9.208705279999975
9875,COC1=NC(=NC(=N1)N)N,-7.994027119999998
9876,CNC1=NC(=NC(=N1)NC)NC,-10.840467319999988
9877,CN(C)C1=NC(=NC(=N1)N)N(C)C,-12.01910350999998
9878,COC1=CC=CC=C1C=C(C#N)C#N,-10.785296509999966
9879,C1=CC=C2C(=C1)C(=CC=C2O)N,-10.019908239999978
9880,CC(C)CC(=O)OCC=C,-9.887817049999938
9881,C1=CC=C(C=C1)C(=O)C2=CC(=CC=C2)N,-12.510533219999957
9882,CC1=C(C=C(C=C1)N)O,-8.068581449999954
9883,CC1=C(C=CC(=C1)O)N,-8.063146459999956
9884,CC1=C(C=C(C=C1)O)N,-8.069623009999958
9885,COC1=C(C=C(C=C1)C(=O)O)N,-9.57319646999997
9886,CC1=CC2=C(C=C1)C3=CC=CC=C3C2=O,-12.326328339999948
9887,C1CCC(CC1)NCCO,-10.875353939999911
9888,CCC(CN)(C1=CC=CC=C1)O,-11.638046559999935
9889,CN(C)C1=NC2=CC=CC=C2C3=CC=CC=C3N1,-15.65984555999998
9890,CC1=CC=C(C=C1)S(=NC(C)(C)C)(=O)O,-13.432676569999956
9891,CN(C)C1=NC2=CC=CC=C2N1,-10.66658505999996
9892,CC1=CC(=CC=C1)C(=O)C2=CC=CC(=C2)C,-14.05739037999993
9893,CC1(CC(CC(C1)(C)CN)N)C,-13.747571699999895
9894,CC1=NC=CN=C1N2CCCCC2,-12.37768357999994
9895,C1=CC(=CN=C1)CCCO,-9.22189034999994
9896,CC1=CCC2(C1C2)C(C)C,-10.828860099999943
9897,CC(=C)C(=O)OCCN(C)C,-10.719621149999938
9898,CC1=NC2=CC=CC=C2OC3=CC=CC=C13,-13.126579439999972
9899,CCC1=C(C=CC=C1C)C,-10.386849389999938
9900,CC(=O)CC(C)(C)NC(=O)C=C,-11.41925859999995
9901,CC(C)(C)C1=CC2=CC=CC=C2C=C1,-13.549809449999913
9902,CCCC(=O)C1=CC=CC2=CC=CC=C21,-13.403322919999937
9903,COC(=O)CC1=CC=CC2=CC=CC=C21,-12.65254571999995
9904,CC(C)NC1=NC2=CC=CC=C2C3=CC=CC=C3N1,-16.90057742999997
9905,CCN(CC)C1=NC2=CC=CC=C2C3=CC=CC=C3N1,-18.07254893999999
9906,CC1=NC=CN=C1OC,-7.686141669999984
9907,C=CCC(CC=C)O,-8.17009439999994
9908,CC=CC1=CC(=C(C=C1OC)OC)OC,-13.352193469999976
9909,CC(=C)C1=CC=C(C=C1)C(C)(C)N=C=O,-13.552387809999942
9910,C1(=C(C(=O)C1=O)O)O,-4.723846530000003
9911,CCN(C)CCO,-7.784571949999943
9912,CCC1=C(C=C(C=C1)O)O,-8.819153459999967
9913,C1CC2(CCC(=O)NC2=O)C3=CC=CC=C3C1=O,-14.64692236999997
9914,CN1CCN=C(C2=C1C=CC(=C2)N)C3=CC=CC=C3,-16.826741029999965
9915,CCCCCC(=O)C=C(C)C,-11.87102177999992
9916,CNCCOC1=CC=CC2=C1OCCO2,-13.052144279999936
9917,C1CCCN(CC1)CCOC2=CC=CC3=C2OCCO3,-18.496153249999907
9918,CS(=O)(=O)OCC#CCOS(=O)(=O)C,-9.5709291
9919,CC(C(C1=C(C=CC(=C1)OC)OC)O)NC(C)(C)C,-18.37409044999993
9920,CCOC1=CC(=CC(=C1O)C=O)C=O,-10.930477749999994
9921,COC1=CC(=CC(=C1O)C=O)C=O,-9.715477049999976
9922,CCC1(C(=O)NC(=O)NC1=O)CC=CC,-12.911518059999992
9923,C1CCC2=C(C1)N=C(S2)N,-8.80142435999997
9924,CC1=CC(=CC=C1)OCC(CNC(C)C)O,-15.642728939999898
9925,CC(C)C1=CC(=C(C=C1)O)C(C)C,-13.217918679999912
9926,CC(CCC(C)O)O,-8.602270209999944
9927,COC(=O)CCS,-5.944078209999958
9928,CC(CCO)CO,-7.372011059999977
9929,CCC(C1=CC=CC=C1)N,-10.025227929999971
9930,CCN(CC)C(=O)SCC,-10.02266624999993
9931,C1=CC2=C(C=NN2)C(=C1)[N+](=O)[O-],-8.371937000000003
9932,CC1(C(NC(=O)NC1=O)O)O,-8.413071000000002
9933,CC(C)(C1=CC=C(C=C1)C(C)(C)O)O,-13.60645613999992
9934,CSS(=O)(=O)C,-4.337451679999987
9935,COP(=S)(OC)SC,-6.320824249999987
9936,C1CC(C2=CC=CC=C2C1)N,-10.691368329999932
9937,CCC1(C(=O)NC(=O)NC1=O)C(C)CC(C)C,-15.86207567999992
9938,C1OC2=C(O1)C=C(C=C2)C=C(C#N)C#N,-10.64721996
9939,C1=CC=C2C(=C1)C=CC=C2C=C(C#N)C#N,-12.374000439999977
9940,CC(C)OS(=O)(=O)OC(C)C,-9.695065489999962
9941,C1=CC=C(C(=C1)N2C(=O)C=CC2=O)[N+](=O)[O-],-10.846510209999964
9942,C=CCN1C(=O)C=CC1=O,-7.872459979999974
9943,CC(CCN(C)C)(C1=CC=CC=C1)C(=O)N,-15.57013663999993
9944,CCC(CCN(C)C)(C1=CC=CC=C1)C(=O)N,-16.768571899999927
9945,CC(C)C(CCN(C)C)(C1=CC=CC=C1)C(=O)N,-17.956565869999906
9946,CC(CCN1CCOCC1)(C2=CC=CC=C2)C(=O)N,-17.827482259999897
9947,CCC(CCN1CCOCC1)(C2=CC=CC=C2)C(=O)N,-19.025328799999897
9948,C1CCN(CC1)C2=CCCCC2,-12.9400625399999
9949,CCCCCCC1CO1,-9.963042739999937
9950,CC(C(C1=CC(=CC=C1)O)O)NC,-12.047403799999955
9951,CCN(CC)C1=NC(=NC(=N1)NC(C)C)OC,-16.39515807999993
9952,C1CCN(CC1)CC#N,-8.975845299999975
9953,C1=CC(=C(C=C1C=O)[N+](=O)[O-])O,-8.02552713
9954,C1=CC=C(C=C1)CSC#N,-7.951344829999982
9955,C1CC(C2=CC=CC=C2C1)C3=CC=CC=C3,-14.848441049999934
9956,CCCC(=N)N,-6.540246559999957
9957,C1CCC2(CCCCC2C1)C(=O)O,-13.036132849999916
9958,CC(=O)NCCCC(=O)O,-8.883792449999959
9959,C1=CC2=CC(=CC3=C2C(=C1)C(=O)OC3=O)[N+](=O)[O-],-11.809633800000029
9960,CC1=CC2=CC(=CC(=C2C=C1)C)C,-12.366845129999916
9961,CC(C#CC(C)O)O,-7.353565489999966
9962,COO,-2.389910239999992
9963,CC(C)OO,-4.816094749999976
9964,C1=C(NC=N1)[N+](=O)[O-],-5.219726089999995
9965,CN1C=C(N=C1)[N+](=O)[O-],-6.415070359999987
9966,CN1C=NC=C1[N+](=O)[O-],-6.40892839
9967,CC(C)NC1=NC(=NC(=N1)NC)OC,-12.792925319999966
9968,COC=CC=C,-5.76746019999996
9969,CC1=CC=CC=C1CC2=NCCN2,-12.182879339999944
9970,CC1=CC=C(C=C1)CC2=NCCN2,-12.182997599999936
9971,CC(C)NNC(=O)C1=CN=CC=C1,-11.578548819999952
9972,CN(C)CCN1C(=O)CCC2=CC=CC=C21,-15.03743966999994
9973,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,-12.695943279999996
9974,C1CCN(CC1)CCO,-9.65745112999994
9975,C1COC(=O)CO1,-5.4908381399999655
9976,C1=CC=C(C=C1)C(C#N)C#N,-8.573078309999971
9977,CCCCN(CCO)C1=CC=CC=C1,-14.02488263999993
9978,CC1=C2C(=CC=C1)SC=N2,-8.03243926999997
9979,C=CC1CC2CC1C=C2,-9.03439331999995
9980,CC1CC2(CC(OC2=O)C)C(=O)O1,-10.924272269999989
9981,C1(=C(NC(=O)NC1=O)O)N=C2C(=O)NC(=O)NC2=O,-12.153350820000014
9982,CC(C)C(C)C(C)(C)O,-10.585868799999927
9983,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,-12.691170299999952
9984,C1(=C(C(=C(C(=C1[N+](=O)[O-])N)[N+](=O)[O-])N)[N+](=O)[O-])N,-11.18527658000005
9985,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)N,-14.12898919999995
9986,CC(=O)OC(=C)C#N,-5.979100679999988
9987,C=CC(=O)OC1CCCCC1,-10.550696289999934
9988,C(CO)C(CO)O,-6.583262119999972
9989,CC1CC(=O)O1,-5.089720119999981
9990,CC1CCCC(C1)(C)C,-10.851105879999906
9991,C1=CC2=C3C(=C1)C(=O)C4=CC=CC5=C4C3=C(C=C2)C=C5,-15.667237629999988
9992,CCC(CC)CC(C)C,-11.359044639999908
9993,CCCC(C)(CC)CC,-11.381145249999904
9994,CCC(C)C(CC)CC,-11.378558409999911
9995,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,-12.877619719999984
9996,CC(C)CS(=O)CC(C)C,-10.837814869999931
9997,C(CS(=O)CCO)O,-6.822399079999968
9998,CC(C)N(C1=CC=CC=C1)C2=CC=C(C=C2)N,-15.88038207999992
9999,COC1=CC(=CC(=C1OC)OC)C(=O)N,-12.30872009999996
10000,C1CCN(CC1)CCC#N,-10.184918359999926
10001,CCOP(=O)(OCC)OC(=O)C,-10.197208449999948
10002,C1=CC=C2C(=C1)C3=C(C2=O)C=C(C=C3)[N+](=O)[O-],-12.117944009999974
10003,C1=CC=C2C(=C1)C3=C(C2=O)C=C(C=C3)N,-11.993768869999968
10004,CS(=O)(=O)C1=CC=CC=C1,-7.866937819999975
10005,CC1=C(C=CC(=C1)C(=O)O)[N+](=O)[O-],-9.298717180000011
10006,CC1=CC(=C(C=C1)[N+](=O)[O-])C(=O)O,-9.293020069999985
10007,C1CC(CCC1N)N,-8.945548639999956
10008,C1=CC=C(C=C1)C(C(=O)O)OC2=CC=CC=C2,-13.69300960999999
10009,CN(C)CCC(CCN(C)C)(C1=CC=CC=C1)C(=O)N,-19.99168352999993
10010,CC1=C(C=CC(=C1)O)SC,-8.669445649999972
10011,COCCOC(=O)C=C,-7.861578549999962
10012,CC(C)(C)CCCO,-9.386495669999944
10013,CC1(CCC(=O)O1)C,-7.5490040199999555
10014,CC(C)(C)CCOC(=O)N,-10.199821969999933
10015,CCCCC(C)(C)COC(=O)N,-12.609110579999935
10016,CCC(C)(C)COC(=O)N,-10.198529359999952
10017,C1=CC(=CC(=C1)N=C=S)N=C=S,-7.949323929999991
10018,CCCCOC(=O)C1=CC(=CC=C1)C(=O)OCCCC,-18.25687979999992
10019,CCCOCC1CO1,-7.933537829999949
10020,CC(=O)CCCC(=O)O,-7.98050884999995
10021,C1=CC=C2C(=C1)C(=O)N(C2=O)CCCC(=O)O,-13.250165339999969
10022,CN(C)N1CCC2(CCCCC2)CC1,-15.4844368199999
10023,CC(=O)NC1=CC(=CC=C1)N=C=S,-9.941337379999991
10024,CCC=C(C)C(=O)O,-7.523947329999942
10025,CCCCS(=O)(=O)N,-7.348449079999966
10026,CC1(C2CCC1(C(=O)C2)CS(=O)(=O)O)C,-12.820474659999944
10027,C1CC2CC1C3C2O3,-7.62352135999997
10028,CCCCNC(=O)NS(=O)(=O)C1=CC=CC=C1,-14.327676699999929
10029,COC1=NC=CN=C1,-6.465189339999967
10030,COCC1C(C(C(C(O1)OC)OC)OC)OC,-15.528951879999909
10031,CC=C[N+](=O)[O-],-4.559495779999992
10032,CC(=O)C=CC1=CC2=C(C=C1)OCO2,-11.112186079999988
10033,CCC(CC)(C(=O)NNC1=CC=CC=C1C)O,-15.976859759999968
10034,CCC(CC)(C(=O)NNC1=CC=CC=C1)O,-14.765069229999996
10035,CCC(CC)(C(=O)NNC1=CC=CC(=C1)C)O,-15.978258989999972
10036,C1=CC(=NC=C1C(=O)O)N,-7.651054799999997
10037,C1CCC(CC1)N=C=O,-8.600334329999953
10038,C1=CC2=C(C=CC=C2N=C=O)C(=C1)N=C=O,-11.464615409999992
10039,COC1=C(C=CC2=CC=CC=C21)N,-11.198533399999944
10040,CC(C)(C)C1CCCCC1,-12.034508969999932
10041,CCCCC1=CC=CC=C1O,-10.80593610999992
10042,CC1=CC=C(C=C1)S(=O)(=O)C,-9.082172939999964
10043,CC1C(=O)CCO1,-6.264275679999997
10044,C[N+]1(CCOCC1)CCC[N+]2(CC3=CC=CC=C3C2)C,-19.834553249999885
10045,CC(=O)N(C)C=C,-6.729799989999975
10046,CCN(C=C)C(=O)C,-7.931816279999964
10047,CC12COP(=S)(OC1)OC2,-7.787447579999991
10048,CCC(C(C1=CC(=C(C=C1)O)O)O)N,-12.47604765999995
10049,C1CCC2=C(C1)C=C3C=CC=C(C3=N2)N,-13.558611739999948
10050,CCCN(C1=C(N=CO1)C)C(=O)OCC,-13.35493772999996
10051,CNC(CC1=CC=CC=C1)C2=CC=CO2,-13.534687539999936
10052,C1CCC(CC1)C2CC(C2)C(=O)O,-12.95831016999992
10053,CCC1=CC=CO1,-6.494171059999971
10054,C1CC(C1C#N)C#N,-6.58657079999999
10055,C1CC=C(C1)O,-5.840265399999964
10056,CC(C(C)(C)CCC(=O)C)N(C)C,-14.4226670299999
10057,CC1=C(C=CC(=C1)O)C(C)C,-10.806879539999926
10058,CC1=C(C(=CC=C1)C(C)C)O,-10.810448949999936
10059,CCCCC1=NC(=NC(=N1)N)N,-11.198637489999951
10060,C1=COC(=C1)C=C(C#N)C#N,-7.751922890000003
10061,CCC(=O)OOC(=O)CC,-8.246065919999978
10062,C(=CC=O)C=CC=O,-6.297428879999984
10063,COC(=O)CCCN,-7.731500159999967
10064,C(CC(=O)N)CN,-6.997610069999951
10065,C1NC(=O)C(N1)(C2=CC=CC=C2)C3=CC=CC=C3,-15.227909809999971
10066,C1C(N(C(=O)N=C1NO)C2C(C(C(O2)CO)O)O)NO,-15.301297330000011
10067,CC(=CC(=O)C)O,-6.278949339999997
10068,CC1C(O1)C,-5.156082769999969
10069,CSCCC=O,-5.478264709999976
10070,C(=CC(=O)C(=O)O)C=CO,-7.206134679999991
10071,CN1C(=O)C2=C3C(=C(C=C2)OC)C=CC=C3C1=O,-14.08111736999996
10072,CCCN(CCC)CCN=C(N)N,-14.237696489999903
10073,CCN(CC)CCN=C(N)N,-11.834470509999932
10074,CCOCN1CCCCC1,-10.861578349999917
10075,COC1=CC(=C(C=C1)OC)CN,-10.798296189999943
10076,CC(C)(C)C1=CC(=C(C=C1)O)[N+](=O)[O-],-11.784461789999966
10077,CNC(=O)OC1=CC=CC=C1OCC#C,-11.896571859999996
10078,CC(C1=CC=CC=C1)C(C)(C)O,-11.982700279999932
10079,CNC(=O)OC1=CC=CC=C1C2CCCC2,-14.623800159999943
10080,C1=CC=C(C=C1)C(=O)C=[N+]=[N-],-8.295021819999988
10081,CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)O)CC2=CC=CC=C2,-21.8152535399999
10082,CCOP(=S)(OCC)SC,-8.75408287999997
10083,CCOC(=O)C1CCCCC1,-11.164672389999936
10084,CC(=C)CC1=CC=CC=C1,-9.777966849999942
10085,CC(C)OC(=O)N(C)C1=CC=CC=C1,-12.75670501999994
10086,CCOC(C)C1=CC=CC=C1,-10.762134019999934
10087,CCN(CC)CCC(=O)C,-10.862766899999912
10088,CC(C)C1C2=CC=CC=C2C3=CC=CC=C13,-14.85642828999994
10089,CCCCC1CCCC(=O)O1,-11.148883859999929
10090,CC(C)(C)CC(C)(C)C(=O)O,-11.710961609999911
10091,C1=CC=C(C=C1)C2=C(C=CC=N2)O,-10.634921069999962
10092,COCCC(C(=O)O)N,-8.138221089999973
10093,CC(CC1=CC=CC=C1)C(C(=O)NN)NC(=O)C,-16.31304118999992
10094,C1CCC(CC1)N2CCCCC2,-13.52502847999989
10095,C1=COC(=C1)C(=O)NN,-6.841831819999982
10096,CC1=CC(=O)OC2(C1)CC3CCC2CN3C,-15.100699569999932
10097,CC(C)(C#N)C(C)(C)C#N,-9.612515559999936
10098,C1=CC=C2C(=C1)C=NC=C2O,-8.80195236999998
10099,COC(=O)NS(=O)(=O)C1=CC=C(C=C1)[N+](=O)[O-],-11.247259860000042
10100,COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,-11.134941579999976
10101,CC(=CCC=C(C)C=C)C,-10.81479801999994
10102,C1=CC=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42,-17.41644851999996
10103,CC(C)CC1=CC=C(C=C1)CC(=O)NO,-13.856504749999942
10104,CC1=CC(=NN1)C2=CC=CC=C2,-10.436899369999963
10105,CC(=O)OP(=S)(OC)OC,-7.58893716999998
10106,CC1=CC2=CC=CC3=C2C4=C(C=CC=C14)C=C3,-14.469853169999936
10107,CCN(CC)C(=O)C1CCCN(C1)C,-14.828261679999912
10108,C1=CC=C(C=C1)C2=NC=NN2,-8.89971896999998
10109,CCN(CC)C(=O)C1CCCNC1,-13.630969819999931
10110,CC1CN(C(=O)O1)CC(C)O,-10.03497028999996
10111,CC(=NOCC1=CC=CC=C1)C,-10.990980959999945
10112,C1=CC=C(C=C1)CCCNN,-10.81714458999994
10113,C1CC(CC(C1)N)N,-8.943005009999936
10114,CC(C)C12CCC(=C)C1C2,-10.812890929999938
10115,CCC1(COCOC1)CC,-10.406136119999928
10116,C1CCCCC(=O)OCCCCCOCCCC1,-18.76978430999992
10117,CCCCCC(C=C)O,-9.99158732999996
10118,CC=C1CCC(=O)O1,-6.939143749999971
10119,CC(CO)C(=O)C,-6.836446239999987
10120,CCN(C(C)(C)C)N=O,-9.13039840999994
10121,CC(C)C(CCCN(C)C)(C#N)C1=CC=CC2=CC=CC=C21,-21.26387489999985
10122,CNC(=O)C1=CC=CC2=CC=CC=C21,-11.899681159999972
10123,C1CCC(C1)C(=O)O,-7.549296249999941
10124,C(=O)C(C(C(C(C(=O)O)O)O)O)O,-9.562119730000006
10125,CCCC(C)C=C,-8.374639699999932
10126,CC=CCC(C)C,-8.385334439999937
10127,CCC(=C)C=C,-6.57864780999995
10128,CCC(C)C(=C)C,-8.382474749999929
10129,CCC(C)(C)C=C,-8.372140949999931
10130,CC(C)CC=C(C)C,-9.593911449999922
10131,CCCCN(C)CCCC,-12.203049929999937
10132,C1C2CC3CC1CC(C2)(C3)NC=O,-12.92018165999994
10133,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)NN,-13.185125039999974
10134,CC(=NNC(=O)C1=CC=CC=C1)C,-11.36918504999997
10135,CC(C)NNC(=O)C1=CC=CC=C1,-11.932472219999935
10136,C(C(C(C(=O)C(=O)C(=O)O)O)O)O,-8.974561950000009
10137,C1CNCCC1OC2=CC=CC=C2,-12.26859989999994
10138,CN(C)CC1=CNC2=C1C=C(C=C2)[N+](=O)[O-],-13.186989530000004
10139,CCCN(CCC)CC1=CNC2=C1C=C(C=C2)[N+](=O)[O-],-18.003723989999912
10140,CN(C)CC1=CNC2=C1C=C(C=C2)N,-13.045710689999936
10141,C1CCN(C1)CC2=CNC3=C2C=C(C=C3)N,-14.900515789999927
10142,C(C1C(C(C(C(O1)O)N)O)O)O,-10.099933509999971
10143,CC(=O)C1=C(C=CO1)O,-6.799252499999994
10144,C1=CC=C(C=C1)COC(=O)NO,-9.449997399999972
10145,CN1C2CCCC1CNC2,-10.73861140999992
10146,CC1CC2CN(CC(C1)N2)C,-11.964295739999926
10147,CN(C)C(=S)SC1=NC2=CC=CC=C2S1,-11.261952499999978
10148,CCCNN1CCCCCC1,-12.430395279999914
10149,CC1=NC=NC=C1,-6.072368669999989
10150,C1=CC=C(C=C1)C2=NC=NC=C2,-9.880894719999958
10151,COC1=CC=CC=C1OCCNN,-11.581898199999957
10152,CC1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,-14.471862629999949
10153,CC(C)C1=CC=C(C=C1)C(C)(C)O,-13.200532269999911
10154,CC(CCO)CC(C)(C)C,-11.766852099999909
10155,CC1C2=CC=CC=C2C(=O)O1,-8.95199556999998
10156,CCC1=CC=C(C=C1)C=C,-9.784283899999949
10157,CC(=O)C=CC1=CC=C(O1)[N+](=O)[O-],-9.174135189999989
10158,C(C1C(C(C(C(O1)O)O)O)O)O,-9.684205119999945
10159,C1=CC=C(C=C1)CN=C(N)NN,-10.778480929999972
10160,COCCOC1=CC(=CC=C1)S(=O)(=O)NC2=NC=CC=N2,-16.235442149999983
10161,CC=CCC(C1=CC=CC2=CC=CC=C21)C(=O)O,-15.689280849999989
10162,CC1=C(C2=CC=CC=C2C=C1)C(CC3=CC=CO3)C(=O)O,-17.397497989999977
10163,CC1=C(C(=CC=C1)N=CN(C)C)C,-12.728927709999937
10164,CC1=CC(=C(C=C1[N+](=O)[O-])C)N,-9.860713999999971
10165,CC(=O)C1CCCO1,-7.458493609999948
10166,C1=CC=C2C(=C1)C(=NC2=N)N,-8.914688959999978
10167,C12=NO[N+](=C1C3=NO[N+](=C3C4=NO[N+](=C24)[O-])[O-])[O-],-9.200558430000058
10168,CCCN1C(=O)CCC1=O,-9.110110229999949
10169,CCCCN1CCCC1=O,-10.397147529999929
10170,C1CCN=C(C1)C2=CN=CC=C2,-10.95953333999995
10171,COC1=CC2=C(C=C1)NC=C2CC(=O)O,-12.082869149999963
10172,CN(C)C(=O)N(C)N=O,-7.556676089999968
10173,CN1C=NC(=O)C2=CC=CC=C21,-9.69200951999997
10174,CCCCCCOCC(COC1=CC=CC=C1C(=O)O)O,-19.13416493999995
10175,C(C(C(CS)O)O)S,-6.728992619999957
10176,CN1C(=O)CN=C(C2=C1C=CC(=C2)C#N)C3=CC=CC=C3,-16.80288304999999
10177,CC(=O)OCC=CCCCC=C,-11.704366969999938
10178,CC(=NNC(=O)N)CCC1=CC=C(C=C1)[N+](=O)[O-],-14.483523139999988
10179,CC(=O)C(CC=C)C(=O)C,-9.293397079999949
10180,CC(C)C(C1=CC=CC=C1)C(=O)O,-11.911797319999948
10181,C1CNCCC1CC2=CNC3=CC=CC=C32,-15.264112289999929
10182,COC1=CC2=C(C=C1)NC=C2CC3CCNCC3,-16.857649839999908
10183,CCCC(CC=C)O,-8.782626099999945
10184,CC(C)CCC(C)(C)C,-11.387686269999918
10185,CC1=CC(=O)N=CN1,-6.515441289999984
10186,CC1=C2C(=CC=C1)C(CO2)N=C(N)N,-12.278789349999954
10187,CN1C2CCCC1CN(C2)CCCN(C)C,-17.57311349999989
10188,C1CSC2=CC=CC=C2C1=O,-8.779335269999962
10189,C1CCN(CC1)CCCN,-11.318351219999926
10190,C1=CC(=CC(=C1)[N+](=O)[O-])N=C=S,-7.751601240000014
10191,CC(=O)N(C)N,-5.720929639999966
10192,CC1=C2C(=CC=C1)CN(CO2)C,-11.074100569999956
10193,C1=CN(C=CC1=N)O,-6.328712639999992
